"catagory","title","participated"
"외교/통일/국방","참전명예수당  최소한 병장월급만큼은 줘야합니다.","4"
"보건복지","외제차 몰고다니는 공기업 직원들","8"
"보건복지","연금받아서 해외에 돈뿌리고 다니는 퇴직 부부 교사들","6"
"보건복지","공무원연금 평균 242만원 VS 국민연금 평균 37만원","9"
"외교/통일/국방","육군사관학교를 지방으로 이전하여 주세요","1"
"보건복지","연금부담률 공무원 8.5% VS국민연금 지역가입자 9%","3"
"외교/통일/국방","어떻게 23,000원의 전상수당을 지급하고 있나요?","4"
"정치개혁","다이빙벨 이종인(탤런트 송옥숙 씨 남편) 님 사무실 화재 재조사 청원 동의 부탁합니다.","467"
"안전/환경","위치추적장치 착용 대상에 가정폭력, 아동학대 가해자도 추가해 주십시오.","4"
"육아/교육","초등학교배정","2"
"경제민주화","등유","2"
"안전/환경","어린이가 있는곳에는 안전하게 놀 수 있는 공간이!","5"
"인권/성평등","운전기사 아저씨 (조선일보 손녀 갑질)를 지켜주세요. (장기적 보호 방법 마련)","84"
"육아/교육","수시는 좋은 제도일까요? 수시는 나쁜 제도일까요? 정시는 좋은 제도일까요? 정시는 축소되어야할 제도일까요? 수능은 왜 이럴까요? 누구를 위한 수능이고 수험생의 고통은 누가 책임져야할까요?","4"
"미래","녹지조성개발비용은 어디에","1"
"기타","국민연금 운용자금 중 주식비중을 5%이하로 제한","0"
"기타","크린토피아 갑질 이해할 수가 없네요.","5"
"교통/건축/국토","현행 교통법이  개선되고자 청원합니다.","0"
"외교/통일/국방","spotify 우리나라에서도 가능 하게 해주세요","4"
"기타","주취 범죄 예방을 위해, 외부 음주 금지법을 추가하고, 주점을 불법으로 지정해 주십시오.","2"
"미래","F 35a 최신형 전투기 ""40대"" 일본에 기부한 ""한국인""","6"
"보건복지","의료비를 지원 해주세요.","1"
"농산어촌","섬지역에 산다고 택배 도선료 내야하는거 정당한가요??","6"
"보건복지","유사 성행위 하고 있는 룸살롱 없애 주세요","13"
"경제민주화","돈 놓고 돈먹기하는 우리나라 현재법을 청원합니다","4"
"인권/성평등","소년보호법 보호관찰야간전화 패지시켜주세요","5"
"외교/통일/국방","일본은.전쟁범죄자들이다","1"
"기타","""문재인 정부 5년 간 청렴한 대한민국 유산으로 남겨야""  ""부패 안고치면 형벌로, 작은 부패도 강력하게 처벌""","3"
"외교/통일/국방","양심적 병역거부는 무죄가 아니다.","16"
"인권/성평등","공무원의 갑질로부터 아이들을 지켜주세요.","706"
"기타","사람답게살게해주세요.","6"
"인권/성평등","조선일보 손녀, 방정오 전무의 딸 운전기사 폭언","109"
"인권/성평등","조선일보 손녀, 방정오 전무의 딸 운전기사 폭언","109"
"경제민주화","문제인 님 당신은~~~","12"
"기타","첫눈이 내렸어요~~","2"
"인권/성평등","무료   성인 야동 사이트","1"
"인권/성평등","일본이 투자한척한  화해치유재단의 남아있는 돈의 사용처","0"
"외교/통일/국방","일본국적 연예인 티비 출연 금지시켜주세요","3"
"기타","서해건설(서해그랑블)임금체불","7"
"육아/교육","교육부 장관은 아이를 참 잘 키운 조선일보 가문에 인성교육 장려상을 수여하라!","14"
"교통/건축/국토","불법 분양 실태조사 촉구합니다","8"
"인권/성평등","청소년 두발자유화","3"
"문화/예술/체육/언론","불법 디지털 콘텐츠 검거 전담반을 운영해 주세요","2"
"기타","제발 범죄자들 강력처벌 부탁드립니다.","5"
"기타","12세아동성추행","72"
"교통/건축/국토","3기 신도시보다 2기신도시가  먼저","23"
"기타","12세아동성추행","8"
"인권/성평등","조선일보  손녀 방정오 딸의 갑질 논란 이거 정말 말이 됩니까?","89"
"교통/건축/국토","성남 재개발 구역 지상 주차장 만들기","2"
"정치개혁","전세금 상한제 실시 바랍니다  (매매가의50%미만)","3"
"행정","우리나라 90% 는갑질과폭력과,행포,진상 쓰레기들이다.","5"
"정치개혁","지방및조정지역외기타지역임대사업자분들은 억울합니다","1"
"기타","적폐게임인 피파온라인4를 처벌하고 한국에서 못하게 해주십시오.","0"
"문화/예술/체육/언론","연예인 관련 제한법 제정 촉구....","0"
"육아/교육","화성 영어원어민 프로그램","1"
"보건복지","삼성화재 약관대출부서","1"
"미래","<U+2624>우리가 친일의 역사를 망각하거나 무관심 할때 친일들은 또 다시 우리를 정복하여 분열시키고 나와 우리들의 형제를 죽이고 반역자 이완용이같은 사람이 왕이되는 나라로 만들것입니다. 친일=적폐청산 끝까지 청산해 주세요","6"
"경제민주화","금융허위광고","1"
"일자리","공공기관 지방이전으로 국토의 균형발전을이루워주세요","3"
"기타","마이크로닷","165"
"교통/건축/국토","신혼주택 청약 제도 개선","9"
"안전/환경","옥천 하행휴게소 전문식당 강주임  기절사건","2"
"육아/교육","의대생정원을 늘려 주세요","4"
"육아/교육","교육부 장관은 도저히 용납할 수 없는 조선 방씨 일족의 목불인견 행태를 좀 어떻게 해주시오.","39"
"교통/건축/국토","---▶""임대사업자등록제"" 폐지청원-->4,263명 동의~돌파중......","20"
"기타","오성천 탈북.자동차2대가지고있어도 기초생활수겁자가돼냐?","11"
"일자리","대한민국의 귀족노조..","16"
"행정","지하철에 핸드폰 충전할 수 있도록 해주세요","4"
"기타","갑질의 횡포에 부도 위기에 처한 저희 회사를 부디 도와주세요.","5,703"
"문화/예술/체육/언론","프로미스 나인  학교폭력 가해자 이** 탈퇴 해주세요.","7"
"육아/교육","평가원에 묻고 싶습니다. 수능의 목표가 아이들 멘탈테스트입니까?","12"
"기타","인터넷 뉴스 성인광고 못하게 해주세요","5"
"반려동물","**동물병원장님비인격적인태도고발","23"
"외교/통일/국방","화해 치유 재단 해체와  관련한  제안","0"
"정치개혁","정치문화 좀 바꾸면 안되나요?","2"
"경제민주화","문재인 대통령님 삼성바이오로직스 고의분식 배후는 한국공인회계사와 금융위를 고발합니다","11"
"인권/성평등","조선일보사장의 딸 신상정보 대대적으로 공개바랍니다","34"
"기타","환경등....","0"
"일자리","국책공기업들 고용세습 청년절망 국정감사 확실히해야.","4"
"교통/건축/국토","용산 미군기지에 임대주택 지어주세요","10"
"기타","0","0"
"행정","공무원, 정부(국가.지방)공공기관 모든 직원들을 상대로 성과연봉제를 도입하여 능력없는 직원을 퇴출시켜라.","7"
"경제민주화","CJ 갑질횡포 --- 공정거래위원회는 무엇하고 있나요?","95"
"육아/교육","♠-강남4구등등 인근에 그린벨트 ●30만호의 저가 국민주택 이하의 아파트로 저가로 공급","1"
"문화/예술/체육/언론","영화 독과점 행위","3"
"인권/성평등","PC방 살인사건 김성수만 얼굴공개된 것에 대한 다른 범죄자들의 신상공개도 요청합니다.","14"
"기타","시급","2"
"기타","공항  입국장면세점   반대","1"
"성장동력","미래기술규제없세요","2"
"반려동물","**동물병원장 비인격적인 행동고발","207"
"정치개혁","서울시와 협약 체결한 외부 업체면 국민 재산 뺏어도 됩니까?","1"
"외교/통일/국방","철책 제거 라니 말이 안됩니다","13"
"교통/건축/국토","현실에 안맞는 농지법과 공무원의 업무소신부족을 책망합니다","6"
"교통/건축/국토","11월 20일에 있었던 오송역 단전사고와 관련한 비상식적인 코레일의 열차 지연 배상","10"
"기타","일을 할 수 있게 도와주세요","1"
"미래","●삼성을 비리 덩어리로 만들고 있는 삼성일가와 이재용이는 물러나라.","8"
"안전/환경","데모 소음 문제 좀 해결해 주세요","12"
"육아/교육","문재인 대통령 ""수능, 가장 공정하단 여론 압도적""","15"
"외교/통일/국방","참전명예수당  최소한 병장월급만큼은 줘야합니다.","1"
"외교/통일/국방","이제 월남전투수당을 참전용사들에게 돌려주세요.","5"
"문화/예술/체육/언론","도서정가제는 생활적폐 입니다.","4"
"육아/교육","신도시 초등학교 신설불가","188"
"행정","외부감사시 감사인에게 수사권이나 수사권에 준하는 권한을 부여해주세요.","10"
"행정","대출금리 단속해주세요","4"
"교통/건축/국토","노인 무임승차 없애고, 교통보조금 지급해야","3"
"행정","죄없는 선량한 사람을 범인으로 조작, 허위공문서를 작성한 질이 아주 나쁜 경찰관을 수사하여 주세요.","8"
"미래","대톨령님 보소...","6"
"기타","기술 공유건","1"
"기타","적폐청산 그만 우려먹어 수사했서 처벌받은 놈이 있냐..?","2"
"기타","퇴직금관련","1"
"경제민주화","삼성을 위한 삼성위원회라는 불명예 딱지를 금융위원회 스스로 떼어내는 계기가 되길 바라며,""삼성, 낡은 방식 청산하고 사회적책임 다해야""","6"
"기타","삼성바이오로직스주주입니다","7"
"미래","함께 잘사는 나라 만들어 주세요","5"
"경제민주화","문재인 대통령님 삼성바이오로직스를 반드시 상장폐지 시켜야 할 이유 입니다.","7"
"기타","대한민국은 도박왕국 인가?","3"
"기타","도를 아십니까~!! 사기죄로 신고가능한 법안 만들어주세요.","8"
"경제민주화","문재인 대통령님 ""국민연금과 삼성바이오로직스는 무슨 관계가 있는 건가요?""","14"
"미래","명성교회와 정치인과의 비리를 철저하게 수사해주세요.. . . ※※요즘 대형교회가 친일보수화 되어가고 있습니다.","10"
"정치개혁","너희가 만든 욕심으로 시작하여  너희 가족까지 주변까지 가해자에서 피해자가 가해자로 보이는 날 코앞까지 다가오고 있다 아무리 법 질서 가지고 거짓 역사를 만들어도 끝이 보일 것이다 - 이 살인자들아 -","3"
"안전/환경","항만건설장비에 대한 검사규정","1"
"안전/환경","긴급!!! 인천공항에서 아빠 아이 실종요! 도와주세요","7"
"경제민주화","문재인 대통령님 국민연금공단 안효준,기금운용본부 박능후,국민연금공단 김성주,기획재정부차관20명의위원들을 삼성바이오로직스와의 연결고리와 손실에대한 책임을 반드시 엄중히 물어야할것입니다.","6"
"정치개혁","20대 지지율 폭락 채용비리,사립유치원비리 국정조사 실시","3"
"성장동력","제약업계의 삼성전자를 키울려면  약대 입학정원을 5천명으로 늘려야 합니다.","1"
"정치개혁","19년 공무원 영어시험 선택과목으로 변경 요청","3"
"보건복지","고가의 치과 진료비 부담을 줄일 수 있습니다.","4"
"농산어촌","농협 횡령배임 비리","53"
"저출산/고령화대책","난임 지원 확대해주시기 바랍니다.","284"
"정치개혁","사형제도 부활","17"
"교통/건축/국토","국가시행 검토중인 강제배차에 대하여","1"
"정치개혁","- 욕심들이 과하면 본인 주변에 남는건 없을 것이다 - 나두 인간이다 거짓말 하지마 솔직 하라고 인간답게 살아 보라고 - 언제까지 주변을 아프게 할건지 ?","3"
