"catagory","title","participated"
"교통/건축/국토","서민(벌꿀)은 꿀을 모으고  투기꾼, 건설업자, 은행, 공인중개사는 끊임없이 꿀통을 낚아채고 빈통을 채우라한다!!!","11"
"인권/성평등","중국으로 도망갔을지도 모르는 가해자때문에 피해받는 저희 아버지를 도와주세요","1"
"성장동력","아, 집값아 집값아! 무정한 집값아 - ","12"
"기타","헌법 제27조 무죄추정의 원칙, 어떠한 법이 이위에 있을수 있을까요","17"
"육아/교육","사회 교과서 개정 원합니다.","0"
"경제민주화","부동산도 좋지만 기름값도 좀 잡아주세요","2"
"인권/성평등","국가를 위해 헌신하는 20대에 젊고 멋진 예비군들에게 재대로된 보상을 원합니다.","5"
"정치개혁","청와대 홈피사진 문재인삭제해주세요","2"
"인권/성평등","동성애자는 변태성욕자 강력하게 처벌하세요","13"
"경제민주화","용산 미군부지에 영구임대주택을 건설하면 서울지깁값잡힙니다","31"
"일자리","기아k5화재사고 적극 수사 들어가라","3"
"저출산/고령화대책","출산율높이기","0"
"교통/건축/국토","서울 아파트값 안정을 위해","19"
"기타","억울함이 없고 정의가 살아있는 대한민국을 위해~","7"
"기타","문대통령은 하야하라","8"
"정치개혁","여성가족부가 제대로된 나랏일을 하게 해주세요","9"
"기타","서울 특히 강남집값을 잡는 아주 확실한 방법을 제안합니다.","8"
"육아/교육","남자 군복무. 여자 보육원","2"
"기타","여성분들이 임신 중에는 해고불가능하게 해주세요","5"
"일자리","4차산업을 육성하는데 나무의사나 드론교육비 지원이 절실  합니다","1"
"교통/건축/국토","5000만 국민 세금으로 찾아온 용산미군기지 임대주택 5만호 공급해 주세요!","61"
"교통/건축/국토","서울 집 값을 잡기 위한 아이디어","4"
"일자리","구직자 제출 서류 중 ‘추천서’ 항목 삭제하도록 해 주십시오.","1"
"경제민주화","서울 아파트 가격 폭등","9"
"인권/성평등","유전무죄 무전유죄","13"
"교통/건축/국토","서울에 있는 공원 전부 임대주택 지읍시다","4"
"미래","김현미에 이어 ‘장하성’ 성명 삼창 삼행시","8"
"교통/건축/국토","서울에 있는 공원 전부 임대주택 지읍시다","4"
"미래","김현미에 이어 ‘장하성’ 성명 삼창 삼행시","8"
"인권/성평등","유전무죄 무전유죄","4"
"농산어촌","그린벨트 지역의 농막을 현실화하거나 주택에 준하는 기준으로 양성화하기","10"
"일자리","기업의 건전성이 기업을 키웁니다.","2"
"교통/건축/국토","집값관련","8"
"교통/건축/국토","지금이라도","14"
"경제민주화","청와대 삼창 삼행시","8"
"기타","저희 지적장애인들의 억울한 상황을 해결해주세요ㅠㅠ","6"
"인권/성평등","남성전용 지하철칸을 만들어 주십시오","51"
"외교/통일/국방","더더욱 힘을 내시길 바랍니다.^^","3"
"외교/통일/국방","오로지 북한에만 정신쏟는 문대통령? 지지울때문?","27"
"인권/성평등","제 남편의 억울함을 풀어주세요. 글의 읽고 세상무섭네요.","49"
"교통/건축/국토","임대사업자 제도 전면 폐지하라!기존임대사업자 혜택 모두 취소하라","26"
"미래","만35살까지 애 안낳은 여자는 군대 가는걸로.!","7"
"미래","국가예산이 잘못쓰이는것같습니다.","1"
"성장동력","한국당에 이어 ‘더불어민주당’ 삼창 삼행시","7"
"인권/성평등","성직자라는 이유로 자신의 죄를 덮고 아직도 활동하고 있습니다.","1"
"인권/성평등","성범죄 무고관련 새로운 대안책을 제시합니다.","32"
"안전/환경","소음 공해에서 해방시켜 주십시요!","2"
"보건복지","대체공휴일 의무적으로 쉬게 해주세요","6"
"보건복지","반대합니다 민주당의원 11인의 사회복지법 일부 개정 법률안 봉사도 못하게 하는 나라는 누구의 나라인가?","1,009"
"교통/건축/국토","부동산 투기 근절 대책(제안)- 양도소득세 누진제 적용","17"
"일자리","공공기관사업의 지방기업 우대강화","3"
"기타","대통령님이 너무 좋아요!","6"
"보건복지","대한민국의 행복지수","2"
"인권/성평등","마음만 먹으면 여자한명이 한가정 박살내는건 일도 아니겠네","17"
"행정","대출규제 및 부동산 정책 제발 차라리 그냥두세요","15"
"안전/환경","방이동 그린벨트 해제는 있을 수 없는 일입니다!","490"
"기타","공기업 한전 10조에 팔았던 정부, 적자  만드는 정부 왜 필요하죠?","1"
"정치개혁","김현미와 장하성 입을 확 꿰매줄 분 구합니다.","12"
"교통/건축/국토","미친집값에는 미친대책으로 대응해주세요.","64"
"교통/건축/국토","도시 재생 뉴딜 이렇게 해야 성공한다. (요약본)","0"
"성장동력","호봉제를 없애주세요","2"
"일자리","청년 일자리 정책 청원합니다.","1"
"교통/건축/국토","보유세 대폭 상승 ,무주택자 신규분양아파트 무조건 1순위","13"
"행정","대한민국 수도를 이전합시다","11"
"육아/교육","소년법 폐지","9"
"성장동력","창업자 울리는 카카오벤처스","0"
"교통/건축/국토","집값잡는  방법- 1가구 2주택이상자들 1주택을 제외한 상승분을 세금으로 환수","24"
"외교/통일/국방","안보지원사령부에서 방위산업 정보 임무를 강화하도록 해주세요.","0"
"정치개혁","책임제도   분명하게 하자","2"
"교통/건축/국토","서울수도권 부동산투기꾼은 적폐중의 적폐입니다.","26"
"인권/성평등","어두운 골목길/오르막마을/빈민가주택등등 아이들납치.성범죄.살인등등 안전예방도우미관련","1"
"교통/건축/국토","부동산 좀 어떻게 해주세요","20"
"기타","서울지역 집값을 잡는 확실한 방법을 제안합니다","6"
"외교/통일/국방","또다시 욱일승천기가 우리 바다에","2"
"인권/성평등","보배드림 성추행 누명 사건 판사 징계를 청원합니다.","45,769"
"문화/예술/체육/언론","비인기종목인 럭비의 발전을 위하여 힘써주세요.","2"
"성장동력","한남살려법 만들어주세요","7"
"기타","국민연금=공무원연금통합시켜라 국민세금 도둑질하지마라. 똑같이 내고 똑같이 받자 뜻뜻하게 받아쓰자","15"
"정치개혁","이게 정상적인 나라 입니까. 묻지마 예산 이렇게 낭비하고도 눈하나 깜빡안하는 정부,국회가 정말일을 열심히하는 겁니까?","4"
"교통/건축/국토","대통령님무주택자에게조금만기다려2~3억에무조건분양해줄게한마디만해주세요~","16"
"육아/교육","대학교 입학 면접 에 대한 부정부패를 막아주세요","1"
"정치개혁","태극기릐 존엄성을 고취;시켜 주세요","1"
"안전/환경","아침에 밥좀 먹고 나오자 건설현장 출근 시간을 아침 8-9시로 해라...","3"
"정치개혁","대외비 유출한 민주당의원 의원직박탈해라","4"
"안전/환경","안전관리는 대행업체에 위탁하지 말고 직접 안전관리자를 고용해라","1"
"인권/성평등","남편의 억울함을 풀어주세요~ (억울함이 없도록 재조사 부탁 드립니다)","10"
"정치개혁","가족좀 찾도록 해라 구식 행정 싹 없애뿌라","0"
"정치개혁","여성가족부 해체해라 국민세금아깝다.복지부로 통합해라 지금당장","13"
"교통/건축/국토","광주광역시를 투기과열지구로 지정하라.","22"
"일자리","관광통역안내사 시험","0"
"교통/건축/국토","정부의1년동안집값은꼭잡겟다는새빨간거짓말정책책임져라","27"
"행정","고용보험과 산재보험의 엇박자로 산재환자는 질병과 생활고에 고통을 겪는다.","4"
"일자리","조선족.외국인노동자","16"
"일자리","조선족.외국인노동자","3"
"교통/건축/국토","서울 집값잡는 획기적 아이디어 제안","2"
"일자리","조선족.외국인노동자","1"
"교통/건축/국토","집값폭등한원인자한당놈들한테있다.","16"
"기타","최저시급 1만원될때까지 근로시간단축(300미만 사업장)시행을 연기해 주세요","2"
"기타","학생 봉사활동 폐기","2"
"기타","장하성퇴출","17"
"일자리","일자리가 정말 없을까요?","3"
"인권/성평등","이슬람을 국교로 지정해주세요","3"
"인권/성평등","이슬람을 국교로 지정해주세요","3"
"인권/성평등","인천 퀴어축제 이후로 동성애 퀴어축제를 반대합니다.","40"
"교통/건축/국토","////민주당 권리당원입니다ㅡ>박원순 서울시장...출당(제명)처분","18"
"인권/성평등","여성가족부를 폐지를 대통령님께 국민의 이름으로 청원합니다.","23"
"기타","기상청 월급은 예보 적중한 만큼 적용했으면 합니다.","1"
"교통/건축/국토","용산미군기지를 10만영구임대로","57"
"육아/교육","저희가족을 살려주세요","21"
"인권/성평등","여성가족부 개편 청원 합니다.","9"
"문화/예술/체육/언론","자카르타 팔렘방 야구 국가대표팀","4"
"경제민주화","장하성은 니들만의 리그에서 복덕방이나 하시오!","20"
"정치개혁","인천시 성매매여성 지원금","43"
"외교/통일/국방","언더아머 3대 500 오차범위","0"
"교통/건축/국토","전세끼고 집사는데 대출받나요? '서울사람들 주택구입에 75% 대출없이 집샀다'고 기자들 헛소리","9"
"교통/건축/국토","서울부동산,용산미군기지에 장기임대주택 지어서 공급하라","77"
"인권/성평등","성소수자 혐오 집회에서 시작된 성소수자 혐오 폭력 집회, 더 이상 가만히 있어서는 안됩니다.","14,250"
"일자리","현장 안전요원들도 현장직원처럼 해주시길 바랍니다.","1"
"문화/예술/체육/언론","교육부에서 학교로내린 일요일운동장폐쇄 방침 적극반대 청원합니다","3"
"행정","청와대 지방이전 해주세요","12"
"기타","이재용 대법원 판결전에 대법관들 교체바랍니다","17"
"육아/교육","중학교 고등학교에서 선배들에게 존댓말 쓰는 사회를 없애주세요.","4"
"정치개혁","지지육 10프로 이하로 떨어지면 사임하는 법만들어주세요","0"
"반려동물","웰시코기 '사탕이' 의 억울한 죽음","20"
"교통/건축/국토","석유비축기금","4"
"경제민주화","더 많은 사람들의 얘기를 들어주세요~","0"
"인권/성평등","유죄추정 원칙 폐지","4"
"일자리","자영업자가 버틸수있도록 담보대출을 좀 풀어주세요","0"
"교통/건축/국토","폭등 아파트 값  잡는 확실한 방법","19"
"경제민주화","미친 집값잡으려면 즉시 신규입주 아파트의 전세자금 대출을 금지해주세요","7"
"육아/교육","새장관님 교육개혁","4"
"인권/성평등","판사들 없애고 AI 가 재판하게 해주세요","16"
"인권/성평등","판사들 없애고 AI 가 재판하게 해주세요","16"
"기타","집값 교육비 생활비 고령화대책 다 잡을수 있지 않을까요??","3"
"교통/건축/국토","★청와대.내각.민주당은 ㅡ 부동산 거품(집값)에 수소폭탄 투하하라","30"
"행정","정책결정은 국민의견을!","4"
"일자리","문재인은 속히 대통령직을 사임해라","11"
